"item_id","root_name","disease_id","disease_name","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","weight"
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,8,"Ameliorative effects of Carica papaya extracts against type II diabetes-induced myocardial pathology and dysfunction in albino rats.","Amin AH","https://pubmed.ncbi.nlm.nih.gov/34109525/","34109525","https://doi.org/10.1007/s11356-021-14843-0","10.1007/s11356-021-14843-0","No PMC available",,"Journal Article",0
"33","Glacè Cherry",28,"Diabetes Mellitus, Type 2",6,1,"The Benefits of Anthocyanins against Obesity-Induced Inflammation.","Ngamsamer C, Sirivarasai J, Sutjarit N","https://pubmed.ncbi.nlm.nih.gov/35740977/","35740977","https://doi.org/10.3390/biom12060852","10.3390/biom12060852","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9230453/","PMC9230453","Journal Article, Review",2
"33","Glacè Cherry",28,"Diabetes Mellitus, Type 2",6,2,"Beneficial effects of cherry consumption as a dietary intervention for metabolic, hepatic and vascular complications in type 2 diabetic rats.","Van der Werf R, Walter C, Bietiger W, Seyfritz E, Mura C, Peronet C, Legrandois J, Werner D, Ennahar S, Digel F, Maillard-Pedracini E, Pinget M, Jeandidier N, Marchioni E, Sigrist S, Dal S","https://pubmed.ncbi.nlm.nih.gov/30029691/","30029691","https://doi.org/10.1186/s12933-018-0744-6","10.1186/s12933-018-0744-6","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6054718/","PMC6054718","Journal Article, Research Support, Non-U.S. Gov't",0
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,1,"Lowering glycemic index of food by acarbose and Plantago psyllium mucilage.","Frati Munari AC, Benítez Pinto W, Raúl Ariza Andraca C, Casarrubias M","https://pubmed.ncbi.nlm.nih.gov/9650328/","9650328","No DOI available",,"No PMC available",,"Clinical Trial, Journal Article, Randomized Controlled Trial",4
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,2,"Lipid- and glucose-lowering efficacy of Plantago Psyllium in type II diabetes.","Rodríguez-Morán M, Guerrero-Romero F, Lazcano-Burciaga G","https://pubmed.ncbi.nlm.nih.gov/9747644/","9747644","https://doi.org/10.1016/s1056-8727(98)00003-8","10.1016/s1056-8727(98)00003-8","No PMC available",,"Clinical Trial, Journal Article, Randomized Controlled Trial",4
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,3,"Decrease in serum lipids, glycemia and body weight by Plantago psyllium in obese and diabetic patients.","Frati-Munari AC, Fernández-Harp JA, Becerril M, Chávez-Negrete A, Bañales-Ham M","https://pubmed.ncbi.nlm.nih.gov/6322713/","6322713","No DOI available",,"No PMC available",,"Journal Article",0
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,4,"Aqueous extracts of husks of Plantago ovata reduce hyperglycaemia in type 1 and type 2 diabetes by inhibition of intestinal glucose absorption.","Hannan JM, Ali L, Khaleque J, Akhter M, Flatt PR, Abdel-Wahab YH","https://pubmed.ncbi.nlm.nih.gov/16870001/","16870001","https://doi.org/10.1079/bjn20061819","10.1079/bjn20061819","No PMC available",,"Journal Article",0
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,5,"Influence of Plantago ovata husk (dietary fiber) on the bioavailability and other pharmacokinetic parameters of metformin in diabetic rabbits.","Díez R, García JJ, Diez MJ, Sierra M, Sahagun AM, Fernández N","https://pubmed.ncbi.nlm.nih.gov/28592281/","28592281","https://doi.org/10.1186/s12906-017-1809-x","10.1186/s12906-017-1809-x","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5463324/","PMC5463324","Journal Article",0
"34","Plantain",28,"Diabetes Mellitus, Type 2",48,6,"Swimming training and Plantago psyllium ameliorate cognitive impairment and glucose tolerance in streptozotocin-nicotinamide-induced type 2 diabetic rats.","Parsa H, Moradi-Khaligh Z, Rajabi S, Ranjbar K, Komaki A","https://pubmed.ncbi.nlm.nih.gov/34837961/","34837961","https://doi.org/10.1186/s12576-021-00823-z","10.1186/s12576-021-00823-z","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10717834/","PMC10717834","Journal Article",0
"35","Pineapple",28,"Diabetes Mellitus, Type 2",8,1,"Dissolution of undigested food in a diabetic patient's stomach by drinking pineapple juice.","Altınbas A, Ekiz F, Yılmaz B, Basar O, Yuksel O","https://pubmed.ncbi.nlm.nih.gov/21837823/","21837823","No DOI available",,"No PMC available",,"Case Reports, Letter",2
"35","Pineapple",28,"Diabetes Mellitus, Type 2",8,2,"Effect of ethanolic extracts of Ananas comosus L. leaves on insulin sensitivity in rats and HepG2.","Xie W, Wang W, Su H, Xing D, Pan Y, Du L","https://pubmed.ncbi.nlm.nih.gov/16753349/","16753349","https://doi.org/10.1016/j.cbpc.2006.04.002","10.1016/j.cbpc.2006.04.002","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"35","Pineapple",28,"Diabetes Mellitus, Type 2",8,3,"Polysaccharides from pineapple pomace: new insight into ultrasonic-cellulase synergistic extraction and hypoglycemic activities.","Hu H, Zhao Q, Xie J, Sun D","https://pubmed.ncbi.nlm.nih.gov/30326225/","30326225","https://doi.org/10.1016/j.ijbiomac.2018.10.054","10.1016/j.ijbiomac.2018.10.054","No PMC available",,"Journal Article",0
"36","Mango",28,"Diabetes Mellitus, Type 2",60,1,"Antidiabetic properties of mango in animal models and humans: A systematic review.","Zarasvand SA, Mullins AP, Arjmandi B, Haley-Zitlin V","https://pubmed.ncbi.nlm.nih.gov/36841190/","36841190","https://doi.org/10.1016/j.nutres.2023.01.003","10.1016/j.nutres.2023.01.003","No PMC available",,"Systematic Review, Journal Article",5
"36","Mango",28,"Diabetes Mellitus, Type 2",60,2,"Mangiferin: a natural miracle bioactive compound against lifestyle related disorders.","Imran M, Arshad MS, Butt MS, Kwon JH, Arshad MU, Sultan MT","https://pubmed.ncbi.nlm.nih.gov/28464819/","28464819","https://doi.org/10.1186/s12944-017-0449-y","10.1186/s12944-017-0449-y","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5414237/","PMC5414237","Journal Article, Review",2
"36","Mango",28,"Diabetes Mellitus, Type 2",60,3,"A Molecular Approach on the Protective Effects of Mangiferin Against Diabetes and Diabetes-related Complications.","Aswal S, Kumar A, Chauhan A, Semwal RB, Kumar A, Semwal DK","https://pubmed.ncbi.nlm.nih.gov/31584372/","31584372","https://doi.org/10.2174/1573399815666191004112023","10.2174/1573399815666191004112023","No PMC available",,"Journal Article, Review",2
"36","Mango",28,"Diabetes Mellitus, Type 2",60,4,"Terminalin from African Mango (Irvingia gabonensis) Stimulates Glucose Uptake through Inhibition of Protein Tyrosine Phosphatases.","Yoon SY, Kim J, Lee BS, Baek SC, Chung SJ, Kim KH","https://pubmed.ncbi.nlm.nih.gov/35204821/","35204821","https://doi.org/10.3390/biom12020321","10.3390/biom12020321","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8869479/","PMC8869479","Journal Article, Research Support, Non-U.S. Gov't",0
"36","Mango",28,"Diabetes Mellitus, Type 2",60,5,"Glycemic responses of three mango varieties in subjects with and without T2D: a pilot crossover study using OTT and CGM.","Kehar S, Bhatt SP, Pandey RM, Ahmad Ansari I, Palavalli RR, Gupta V, Misra A","https://pubmed.ncbi.nlm.nih.gov/40946099/","40946099","https://doi.org/10.1038/s41430-025-01659-1","10.1038/s41430-025-01659-1","No PMC available",,"Journal Article",0
"36","Mango",28,"Diabetes Mellitus, Type 2",60,6,"Molecular Mechanisms and Antidiabetic Effects of Mango (Mangifera indica) Leaf Extract as a GLP-1 Analogue in Type 2 Diabetic Rats.","Jariyapongskul A, Boonsri P, Sungwienwong I, Dolsophon K, Apiratikul N, Jittangprasert P, Sitthisuk P, Rungsiwiwut R, Samosorn S, Suksamrarn S, Watanapokasin R","https://pubmed.ncbi.nlm.nih.gov/41465578/","41465578","https://doi.org/10.3390/ijms262412149","10.3390/ijms262412149","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12734274/","PMC12734274","Journal Article",0
"37","Olive",28,"Diabetes Mellitus, Type 2",110,1,"Olive oil in the prevention and management of type 2 diabetes mellitus: a systematic review and meta-analysis of cohort studies and intervention trials.","Schwingshackl L, Lampousi AM, Portillo MP, Romaguera D, Hoffmann G, Boeing H","https://pubmed.ncbi.nlm.nih.gov/28394365/","28394365","https://doi.org/10.1038/nutd.2017.12","10.1038/nutd.2017.12","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5436092/","PMC5436092","Journal Article, Meta-Analysis, Systematic Review",5
"37","Olive",28,"Diabetes Mellitus, Type 2",110,2,"Olive leaf extract as a hypoglycemic agent in both human diabetic subjects and in rats.","Wainstein J, Ganz T, Boaz M, Bar Dayan Y, Dolev E, Kerem Z, Madar Z","https://pubmed.ncbi.nlm.nih.gov/22512698/","22512698","https://doi.org/10.1089/jmf.2011.0243","10.1089/jmf.2011.0243","No PMC available",,"Controlled Clinical Trial, Journal Article",4
"37","Olive",28,"Diabetes Mellitus, Type 2",110,3,"The effect of topical olive oil dressing on the healing of grade 1 and 2 diabetic foot ulcers: An assessor-blind randomized controlled trial in type 2 diabetes patients.","Abdoli A, Shahbazi R, Zoghi G, Davoodian P, Kheirandish S, Azad M, Kheirandish M","https://pubmed.ncbi.nlm.nih.gov/36459908/","36459908","https://doi.org/10.1016/j.dsx.2022.102678","10.1016/j.dsx.2022.102678","No PMC available",,"Randomized Controlled Trial, Journal Article",4
"37","Olive",28,"Diabetes Mellitus, Type 2",110,4,"Efficacy and safety of olive leaf extract (Olea europaea L.) for glycaemic control in adults with type 2 diabetes mellitus (ESOLED): A pilot randomised controlled trial.","Leach MJ, Breakspear I","https://pubmed.ncbi.nlm.nih.gov/39818111/","39818111","https://doi.org/10.1016/j.ctcp.2025.101949","10.1016/j.ctcp.2025.101949","No PMC available",,"Journal Article, Randomized Controlled Trial",4
"37","Olive",28,"Diabetes Mellitus, Type 2",110,5,"Olive leaf extract suppresses messenger RNA expression of proinflammatory cytokines and enhances insulin receptor substrate 1 expression in the rats with streptozotocin and high-fat diet-induced diabetes.","Liu YN, Jung JH, Park H, Kim H","https://pubmed.ncbi.nlm.nih.gov/24916559/","24916559","https://doi.org/10.1016/j.nutres.2014.04.007","10.1016/j.nutres.2014.04.007","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"37","Olive",28,"Diabetes Mellitus, Type 2",110,6,"Effects of hot‑water extracts from 26 herbs on α‑glucosidase activity.","Kikuchi H, Toyoda N, Ezawa S, Yoshida S, Hibino Y, Sunaga K","https://pubmed.ncbi.nlm.nih.gov/32945423/","32945423","https://doi.org/10.3892/mmr.2020.11397","10.3892/mmr.2020.11397","No PMC available",,"Journal Article",0
"37","Olive",28,"Diabetes Mellitus, Type 2",110,7,"Neurotoxic effects of type II-diabetes mellitus and the possible preventive effects of olive leaves supplement in male rats.","Al-Hafidh SHA, Abdulwahid AA","https://pubmed.ncbi.nlm.nih.gov/39545190/","39545190","https://doi.org/10.5455/OVJ.2024.v14.i10.15","10.5455/OVJ.2024.v14.i10.15","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11560270/","PMC11560270","Journal Article",0
"37","Olive",28,"Diabetes Mellitus, Type 2",110,8,"Synergistic inhibition of α-glucosidase and α-amylase by phenolic compounds isolated from olive oil by-products.","Rubio-Senent F, Bermúdez-Oria A, Lama-Muñoz A, Rodríguez-Gutiérrez G, Fernández-Bolaños J","https://pubmed.ncbi.nlm.nih.gov/40503623/","40503623","https://doi.org/10.1002/jsfa.14424","10.1002/jsfa.14424","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12439069/","PMC12439069","Journal Article",0
"37","Olive",28,"Diabetes Mellitus, Type 2",110,9,"Olive-derived elenolic acid surpasses metformin and rivals liraglutide in managing blood glucose and obesity in a mouse model of type 2 diabetes.","Wang Y, Alkhalidy H, Cao X, Vaughan R, Rachi MAT, Xu B, Kale B, Silte A, Rainville J, Hodes GE, Zhang Y, Liu D","https://pubmed.ncbi.nlm.nih.gov/41314560/","41314560","https://doi.org/10.1016/j.jnutbio.2025.110206","10.1016/j.jnutbio.2025.110206","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12765557/","PMC12765557","Journal Article",0
"38","Banana",28,"Diabetes Mellitus, Type 2",3,1,"Contribution of Musa paradisiaca in the inhibition of α-amylase, α-glucosidase and Angiotensin-I converting enzyme in streptozotocin induced rats.","Shodehinde SA, Ademiluyi AO, Oboh G, Akindahunsi AA","https://pubmed.ncbi.nlm.nih.gov/25921768/","25921768","https://doi.org/10.1016/j.lfs.2015.03.026","10.1016/j.lfs.2015.03.026","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"38","Banana",28,"Diabetes Mellitus, Type 2",3,2,"Musa paradisiaca L. leaf and fruit peel hydroethanolic extracts improved the lipid profile, glycemic index and oxidative stress in nicotinamide/streptozotocin-induced diabetic rats.","Ahmed OM, Abd El-Twab SM, Al-Muzafar HM, Adel Amin K, Abdel Aziz SM, Abdel-Gabbar M","https://pubmed.ncbi.nlm.nih.gov/33277985/","33277985","https://doi.org/10.1002/vms3.389","10.1002/vms3.389","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8025632/","PMC8025632","Journal Article",0
"38","Banana",28,"Diabetes Mellitus, Type 2",3,3,"Anti-diabetic effect of banana peel dietary fibers on type 2 diabetic mellitus mice induced by streptozotocin and high-sugar and high-fat diet.","Wang M, Yang F, Yan X, Chao X, Zhang W, Yuan C, Zeng Q","https://pubmed.ncbi.nlm.nih.gov/35765856/","35765856","https://doi.org/10.1111/jfbc.14275","10.1111/jfbc.14275","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"42","Physalis",28,"Diabetes Mellitus, Type 2",3,1,"Effects of polysaccharide from Physalis alkekengi var. francheti on liver injury and intestinal microflora in type-2 diabetic mice.","Zhao X, Chen Z, Yin Y, Li X","https://pubmed.ncbi.nlm.nih.gov/28832229/","28832229","https://doi.org/10.1080/13880209.2017.1345953","10.1080/13880209.2017.1345953","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130676/","PMC6130676","Journal Article",0
"42","Physalis",28,"Diabetes Mellitus, Type 2",3,2,"Exploration of human pancreatic alpha-amylase inhibitors from Physalis peruviana for the treatment of type 2 diabetes.","Tiwari VP, Dubey A, Al-Shehri M, Tripathi IP","https://pubmed.ncbi.nlm.nih.gov/37545158/","37545158","https://doi.org/10.1080/07391102.2023.2243336","10.1080/07391102.2023.2243336","No PMC available",,"Journal Article",0
"42","Physalis",28,"Diabetes Mellitus, Type 2",3,3,"Effects of Physalis peruviana L. (leaf crude extracts) on blood glucose and functional biomarkers in streptozotocin-nicotinamide-induced diabetic rats.","Kasali FM, Kadima JN, Safari JB, Agaba AG, Tusiimire J, Witika BA","https://pubmed.ncbi.nlm.nih.gov/38509628/","38509628","https://doi.org/10.1691/ph.2024.3640","10.1691/ph.2024.3640","No PMC available",,"Journal Article",0
"44","Apple with Pear",28,"Diabetes Mellitus, Type 2",30,1,"Apple and pear consumption and type 2 diabetes mellitus risk: a meta-analysis of prospective cohort studies.","Guo XF, Yang B, Tang J, Jiang JJ, Li D","https://pubmed.ncbi.nlm.nih.gov/28186516/","28186516","https://doi.org/10.1039/c6fo01378c","10.1039/c6fo01378c","No PMC available",,"Journal Article, Meta-Analysis, Review",5
"44","Apple with Pear",28,"Diabetes Mellitus, Type 2",30,2,"Dietary flavonoid intakes and risk of type 2 diabetes in US men and women.","Wedick NM, Pan A, Cassidy A, Rimm EB, Sampson L, Rosner B, Willett W, Hu FB, Sun Q, van Dam RM","https://pubmed.ncbi.nlm.nih.gov/22357723/","22357723","https://doi.org/10.3945/ajcn.111.028894","10.3945/ajcn.111.028894","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3302366/","PMC3302366","Journal Article, Research Support, N.I.H., Extramural",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,1,"Antihyperglycemic activity of Ficus racemosa bark extract in type 2 diabetic individuals.","Ahmed F, Hudeda S, Urooj A","https://pubmed.ncbi.nlm.nih.gov/21848813/","21848813","https://doi.org/10.1111/j.1753-0407.2011.00152.x","10.1111/j.1753-0407.2011.00152.x","No PMC available",,"Letter, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"45","Fig",28,"Diabetes Mellitus, Type 2",64,2,"Protective effects of Ficus carica leaves on glucose and lipids levels, carbohydrate metabolism enzymes and β-cells in type 2 diabetic rats.","Stephen Irudayaraj S, Christudas S, Antony S, Duraipandiyan V, Naif Abdullah AD, Ignacimuthu S","https://pubmed.ncbi.nlm.nih.gov/28193094/","28193094","https://doi.org/10.1080/13880209.2017.1279671","10.1080/13880209.2017.1279671","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130661/","PMC6130661","Comparative Study, Journal Article",3
"45","Fig",28,"Diabetes Mellitus, Type 2",64,3,"Antidiabetic effect of Ficus racemosa Linn. stem bark in high-fat diet and low-dose streptozotocin-induced type 2 diabetic rats: a mechanistic study.","Veerapur VP, Prabhakar KR, Thippeswamy BS, Bansal P, Srinivasan KK, Unnikrishnan MK","https://pubmed.ncbi.nlm.nih.gov/26434279/","26434279","https://doi.org/10.1016/j.foodchem.2011.10.052","10.1016/j.foodchem.2011.10.052","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,4,"Isolated flavonoids from Ficus racemosa stem bark possess antidiabetic, hypolipidemic and protective effects in albino Wistar rats.","Keshari AK, Kumar G, Kushwaha PS, Bhardwaj M, Kumar P, Rawat A, Kumar D, Prakash A, Ghosh B, Saha S","https://pubmed.ncbi.nlm.nih.gov/26869543/","26869543","https://doi.org/10.1016/j.jep.2016.02.004","10.1016/j.jep.2016.02.004","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,5,"Antioxidant, antilipidemic and antidiabetic effects of ficusin with their effects on GLUT4 translocation and PPARγ expression in type 2 diabetic rats.","Irudayaraj SS, Stalin A, Sunil C, Duraipandiyan V, Al-Dhabi NA, Ignacimuthu S","https://pubmed.ncbi.nlm.nih.gov/27350165/","27350165","https://doi.org/10.1016/j.cbi.2016.06.023","10.1016/j.cbi.2016.06.023","No PMC available",,"Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,6,"High-Resolution Inhibition Profiling Combined with HPLC-HRMS-SPE-NMR for Identification of PTP1B Inhibitors from Vietnamese Plants.","Trinh BTD, Jäger AK, Staerk D","https://pubmed.ncbi.nlm.nih.gov/28726759/","28726759","https://doi.org/10.3390/molecules22071228","10.3390/molecules22071228","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6152321/","PMC6152321","Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,7,"Hypoglycemic effect and mechanism of a pectic polysaccharide with hexenuronic acid from the fruits of Ficus pumila L. in C57BL/KsJ db/db mice.","Wu J, Chen M, Shi S, Wang H, Li N, Su J, Liu R, Huang Z, Jin H, Ji X, Wang S","https://pubmed.ncbi.nlm.nih.gov/29050587/","29050587","https://doi.org/10.1016/j.carbpol.2017.09.050","10.1016/j.carbpol.2017.09.050","No PMC available",,"Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,8,"Ficus deltoidea extract down-regulates protein tyrosine phosphatase 1B expression in a rat model of type 2 diabetes mellitus: a new insight into its antidiabetic mechanism.","Abdel-Rahman RF, Ezzat SM, Ogaly HA, Abd-Elsalam RM, Hessin AF, Fekry MI, Mansour DF, Mohamed SO","https://pubmed.ncbi.nlm.nih.gov/32042410/","32042410","https://doi.org/10.1017/jns.2019.40","10.1017/jns.2019.40","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6984126/","PMC6984126","Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,9,"Evaluation of Antidiabetic Properties of the Leaves Extract of Ficus vallis-choudae Delile in a Model of Type 2 Diabetes Induced by High-Fat Diet and Streptozotocin.","Kolefer K, Miaffo D, Ponka R","https://pubmed.ncbi.nlm.nih.gov/34924860/","34924860","https://doi.org/10.1155/2021/1502230","10.1155/2021/1502230","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8674070/","PMC8674070","Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,10,"Impact of fig leaf extract (Ficus carica L.) on GLUT-2 expression in pancreatic b cells and hepatic cells of Wistar rats induced by streptozotocin-nicotinamide.","Andi A, Ami F, Fika YP, Muhammad A, Dwi A, Triandini S, Dina FNR, Isra W, Irfan I","https://pubmed.ncbi.nlm.nih.gov/41229254/","41229254","https://doi.org/10.5114/pedm.2025.153732","10.5114/pedm.2025.153732","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12612574/","PMC12612574","Journal Article",0
"45","Fig",28,"Diabetes Mellitus, Type 2",64,11,"Mechanistic insight into the antidiabetic effects of Ficus hispida fruits: Inhibition of intestinal glucose absorption and pancreatic beta-cell apoptosis.","Jahan N, Siddiquee NH, Riva RAK, Chowdhury NU, Bhuiyan MR, Ahmed KS, Hossain H, Shuvo SR, Daula ASU","https://pubmed.ncbi.nlm.nih.gov/41325345/","41325345","https://doi.org/10.1371/journal.pone.0337465","10.1371/journal.pone.0337465","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12668534/","PMC12668534","Journal Article",0
"46","Kiwi",28,"Diabetes Mellitus, Type 2",1,1,"Actinidia deliciosa Extract as a Promising Supplemental Agent for Hepatic and Renal Complication-Associated Type 2 Diabetes (In Vivo and In Silico-Based Studies).","El Azab EF, Alakilli SYM, Saleh AM, Alhassan HH, Alanazi HH, Ghanem HB, Yousif SO, Alrub HA, Anber N, Elfaki EM, Hamza A, Abdulmalek S","https://pubmed.ncbi.nlm.nih.gov/37762060/","37762060","https://doi.org/10.3390/ijms241813759","10.3390/ijms241813759","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10530616/","PMC10530616","Journal Article",0
"48","Passion fruit",28,"Diabetes Mellitus, Type 2",40,1,"Effect of the yellow passion fruit peel flour (Passiflora edulis f. flavicarpa deg.) in insulin sensitivity in type 2 diabetes mellitus patients.","de Queiroz Mdo S, Janebro DI, da Cunha MA, Medeiros Jdos S, Sabaa-Srur AU, Diniz Mde F, Dos Santos SC","https://pubmed.ncbi.nlm.nih.gov/23088514/","23088514","https://doi.org/10.1186/1475-2891-11-89","10.1186/1475-2891-11-89","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3507806/","PMC3507806","Clinical Trial, Phase II, Controlled Clinical Trial, Journal Article",4
"48","Passion fruit",28,"Diabetes Mellitus, Type 2",40,2,"Cost-Effectiveness of Passion Fruit Albedo versus Turmeric in the Glycemic and Lipaemic Control of People with Type 2 Diabetes: Randomized Clinical Trial.","Sousa DF, Araújo MFM, de Mello VD, Damasceno MMC, Freitas RWJF","https://pubmed.ncbi.nlm.nih.gov/33141635/","33141635","https://doi.org/10.1080/07315724.2020.1823909","10.1080/07315724.2020.1823909","No PMC available",,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"48","Passion fruit",28,"Diabetes Mellitus, Type 2",40,3,"Predictive antidiabetic activities of plants used by persons with Diabetes mellitus.","Salgueiro ACF, Folmer V, Bassante FEM, Cardoso MHS, da Rosa HS, Puntel GO","https://pubmed.ncbi.nlm.nih.gov/30477823/","30477823","https://doi.org/10.1016/j.ctim.2018.08.009","10.1016/j.ctim.2018.08.009","No PMC available",,"Journal Article",0
"48","Passion fruit",28,"Diabetes Mellitus, Type 2",40,4,"Antidiabetic Effect of Passiflora ligularis Leaves in High Fat-Diet/Streptozotocin-Induced Diabetic Mice.","Rey DP, Echeverry SM, Valderrama IH, Rodriguez IA, Ospina LF, Mena Barreto Silva FR, Aragón M","https://pubmed.ncbi.nlm.nih.gov/38892601/","38892601","https://doi.org/10.3390/nu16111669","10.3390/nu16111669","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11174837/","PMC11174837","Journal Article",0
"49","Japanese Plum Pulp",28,"Diabetes Mellitus, Type 2",9,1,"Prunus mume leaf extract lowers blood glucose level in diabetic mice.","Lee MW, Kwon JE, Lee YJ, Jeong YJ, Kim I, Cho YM, Kim YM, Kang SC","https://pubmed.ncbi.nlm.nih.gov/26911402/","26911402","https://doi.org/10.3109/13880209.2016.1147052","10.3109/13880209.2016.1147052","No PMC available",,"Comparative Study, Journal Article",3
"50","Lime",28,"Diabetes Mellitus, Type 2",32,1,"Effects of low intensity exercise therapy on early phase insulin secretion in overweight subjects with impaired glucose tolerance and type 2 diabetes mellitus.","Michishita R, Shono N, Kasahara T, Tsuruta T","https://pubmed.ncbi.nlm.nih.gov/18922594/","18922594","https://doi.org/10.1016/j.diabres.2008.08.013","10.1016/j.diabres.2008.08.013","No PMC available",,"Clinical Trial, Journal Article, Research Support, Non-U.S. Gov't",4
"50","Lime",28,"Diabetes Mellitus, Type 2",32,2,"Diabetes prevention in the Caribbean using lifestyle intervention and Metformin escalation (LIME): results from a quasi-experimental study.","Hassan S, Sobers NP, Paul-Charles J, Herbert J, Dharamraj K, Galusha D, Cruz E, Garcia-Rivera E, Fredericks L, Arniella G, Cattamanchi A, Adams OP, Maharaj RG, Nazario CM, Nunez M, Nunez-Smith M","https://pubmed.ncbi.nlm.nih.gov/41275221/","41275221","https://doi.org/10.1186/s12889-025-25291-7","10.1186/s12889-025-25291-7","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12754857/","PMC12754857","Clinical Trial, Phase IV, Journal Article, Multicenter Study",3
"50","Lime",28,"Diabetes Mellitus, Type 2",32,3,"'What kind of life is this?' Diabetes related notions of wellbeing among adults in eastern Uganda and implications for mitigating future chronic disease risk.","Mayega RW, Ekirapa E, Kirunda B, Nalwadda C, Aweko J, Tomson G, Ostenson CG, Van Olmen J, Daivadanam M, Kiguli J","https://pubmed.ncbi.nlm.nih.gov/30587168/","30587168","https://doi.org/10.1186/s12889-018-6249-0","10.1186/s12889-018-6249-0","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6307159/","PMC6307159","Journal Article",0
